customer_id,tenure_months,monthly_usage,support_calls,is_premium,last_login_days,churn
C01268,3,61.88181684671149,0,1,5,0
C01269,31,48.2095784321019,0,0,11,0
C01270,11,58.58762686884221,1,0,9,0
C01271,15,44.45999030924131,0,0,13,0
C01272,9,47.861739290006035,0,0,4,1
C01273,0,33.327697525058085,0,1,10,0
C01274,16,53.608052446750825,0,1,2,0
C01275,46,39.28907263563629,0,0,6,0
C01276,15,53.7926695773277,0,1,4,0
C01277,19,62.91616434535948,1,0,8,1
C01278,22,52.4468951112705,0,0,7,0
C01279,85,79.43054792487948,0,1,6,0
C01280,4,56.31690174028235,0,1,8,0
C01281,7,49.22868282594257,0,0,7,0
C01282,9,53.029810891973966,0,1,7,0
C01283,1,52.609672267320434,2,0,6,1
C01284,7,59.57110770258218,1,1,7,0
C01285,3,41.19912649156766,0,0,3,0
C01286,21,55.228535394778135,0,0,8,0
C01287,5,36.11442708299569,0,0,7,0
C01288,1,52.17791747511651,0,1,10,1
C01289,0,59.915888996035974,0,1,6,0
C01290,23,63.20631333954174,1,0,7,1
C01291,23,44.48117789126634,0,0,7,0
C01292,32,68.11475269344832,1,0,9,0
C01293,0,46.7808420626236,0,0,9,1
C01294,6,32.05449025163596,0,1,6,0
C01295,6,51.78298824113046,0,0,8,0
C01296,23,60.995524403985456,0,0,4,0
C01297,3,39.52085129708331,0,0,7,0
C01298,4,29.541143257204812,0,0,11,0
C01299,15,50.01752368088487,1,1,4,0
C01300,2,48.45189977136495,2,0,5,0
C01301,12,38.194445340112175,1,0,5,0
C01302,16,70.0043105236633,0,0,3,0
C01303,2,62.260562802236606,1,0,2,0
C01304,3,65.10334766357191,1,0,3,1
C01305,14,30.677363054047394,0,1,9,0
C01306,18,45.749584185731955,2,0,10,0
C01307,36,42.751938904164795,0,1,7,0
C01308,4,44.36634207369109,0,1,5,1
C01309,9,65.3296554652616,0,0,7,0
C01310,1,41.48742215610814,0,0,10,1
C01311,6,40.37462346379524,0,0,2,1
C01312,3,65.48068696823196,0,0,7,0
C01313,5,76.97937603394591,1,0,6,0
C01314,19,69.5557008995454,0,0,3,0
C01315,19,36.467650850726216,0,0,5,0
C01316,14,19.443852861982492,0,0,7,1
C01317,1,38.40921284548195,0,0,9,1
C01318,4,48.058081422251576,0,0,11,0
C01319,33,54.83478168276235,0,0,6,0
C01320,7,42.421355555495616,0,0,6,0
C01321,11,67.1891859756293,0,0,8,0
C01322,0,58.644772962918765,0,0,5,0
C01323,8,50.18344531744412,0,0,13,0
C01324,14,28.796441971143555,0,0,3,0
C01325,0,67.3862808662964,0,0,7,1
C01326,1,49.33891963746711,1,1,12,0
C01327,5,23.375212767456304,0,0,3,0
C01328,34,68.41149562103038,0,0,8,0
C01329,3,78.4268977789359,0,1,4,0
C01330,0,46.63955092249292,0,0,8,0
C01331,19,34.69681627171526,1,1,5,0
C01332,22,66.70298764727806,0,0,5,0
C01333,9,71.4683955221564,1,1,10,0
C01334,26,60.629956923556854,0,0,8,0
C01335,2,18.974951372634298,0,1,4,0
C01336,3,40.381678545793896,1,0,9,0
C01337,0,36.42059322704867,0,1,9,0
C01338,10,58.48054013545479,0,0,2,1
C01339,26,72.08188576824782,1,1,6,0
C01340,11,50.16981184255811,0,0,6,1
C01341,1,47.67816581933358,0,0,5,0
C01342,14,27.812810352078106,0,0,11,0
C01343,13,30.039563090855058,0,1,3,0
C01344,2,50.06537775130755,0,1,5,0
C01345,21,71.48778269069251,1,0,5,0
C01346,29,42.61079424202817,0,0,7,0
C01347,5,41.28404227341132,0,1,6,0
C01348,4,33.62694830873281,0,1,9,0
C01349,10,30.902441094404747,0,0,7,0
C01350,43,64.3262904685704,0,0,7,0
C01351,15,46.204537930953336,0,0,6,0
C01352,18,62.318158725511054,1,0,7,0
C01353,17,22.382212837674462,0,0,8,0
C01354,37,44.61945882475474,0,0,14,0
C01355,20,72.56193011609072,0,0,9,0
C01356,3,32.56992558162679,0,0,9,0
C01357,3,34.62697687293716,0,0,8,0
C01358,3,48.09781021787841,0,1,5,0
C01359,2,49.87003204250307,0,0,4,0
C01360,2,54.32297681041281,0,0,6,0
C01361,32,48.216426011447865,1,0,13,0
C01362,36,50.86559543510779,1,0,7,0
C01363,1,50.119304251569616,0,0,3,0
C01364,0,36.223960092456394,0,1,7,0
C01365,23,43.32137845320338,1,0,7,0
C01366,9,29.87742778773419,1,0,3,1
C01367,2,52.806147570826056,0,0,11,0
C01368,7,36.708961577999716,0,1,2,0
C01369,0,58.08546771990301,0,0,3,0
C01370,48,57.852575891592814,0,0,6,1
C01371,1,18.43087394480898,0,0,4,0
C01372,19,62.5196442213218,1,0,4,0
C01373,38,60.19584428028085,1,0,6,0
C01374,14,51.61549320951826,0,1,7,0
C01375,1,17.104277870497754,0,0,4,0
C01376,10,21.872677514213805,0,1,5,0
C01377,1,61.9241141505546,0,1,9,0
C01378,24,42.28843587082393,0,0,8,0
C01379,13,54.37104729993791,1,0,12,0
C01380,34,7.580529730784647,0,1,5,0
C01381,1,57.17015952174812,0,0,9,0
C01382,7,38.95195402679183,0,0,9,1
C01383,9,38.49255874784562,0,0,6,0
C01384,1,64.62901353055247,1,0,9,0
C01385,13,44.558414142504574,0,0,7,0
C01386,10,55.31540152074626,1,0,9,0
C01387,5,37.17301502395445,0,0,8,1
C01388,6,79.1882587727716,0,0,4,0
C01389,19,37.829643048186625,1,0,6,0
C01390,5,61.84188276934523,1,0,8,0
C01391,43,42.07466364802353,0,1,9,0
C01392,30,52.22334311020245,0,0,7,0
C01393,0,46.986327602854374,1,1,5,0
C01394,22,46.104091157142626,0,1,7,0
C01395,13,45.321039918808,0,1,6,0
C01396,0,36.38264649194244,0,0,7,1
C01397,37,55.81870203096489,1,0,8,0
C01398,21,53.3428686028545,1,0,2,0
C01399,21,49.03429010549851,0,0,8,0
C01400,29,69.756671942967,0,1,10,0
C01401,30,62.43827032874373,0,0,8,0
C01402,2,39.44875586483984,0,0,6,0
C01403,33,51.85911012291321,1,0,6,1
C01404,0,65.76688776951632,0,0,4,1
C01405,25,48.08584210480311,0,0,6,0
C01406,7,50.232828303521586,1,1,5,0
C01407,21,43.96721550812151,0,0,8,0
C01408,3,42.83881669981677,0,1,8,0
C01409,16,63.02694246096756,1,0,5,0
C01410,19,53.295211582429154,2,0,10,0
C01411,1,59.484458214784794,0,0,7,0
C01412,29,52.41234118049424,0,0,13,0
C01413,20,43.02886236236027,1,0,6,1
C01414,10,34.137884344927244,0,0,8,0
C01415,14,44.834845325857316,0,0,6,0
C01416,5,58.359770370201886,2,0,6,0
C01417,7,56.58117142215848,0,1,9,0
C01418,1,25.970559628099362,1,0,2,0
C01419,8,77.06411179925018,0,0,8,0
C01420,18,40.408955127513664,0,1,8,0
C01421,9,48.642860881553915,0,1,3,0
C01422,1,53.17734195910311,0,1,7,0
C01423,21,75.01261549871789,1,1,6,0
C01424,16,37.43361234756193,0,1,10,0
C01425,0,37.80576324477037,1,1,13,0
C01426,19,35.19785230279413,0,0,6,0
C01427,24,53.357364010121735,1,0,11,0
C01428,8,58.403690172704636,0,0,8,0
C01429,5,52.58945650254866,1,0,6,0
C01430,1,77.71835503143096,0,0,9,0
C01431,21,44.91933650992896,0,0,5,1
C01432,0,53.183710903134546,1,0,6,0
C01433,5,23.30143155195433,1,1,6,0
C01434,4,14.389656436524668,0,0,7,1
C01435,29,57.81479141189826,0,0,5,0
C01436,7,57.85395727161859,1,0,6,0
C01437,26,32.6549079091467,0,0,9,0
C01438,1,49.03288866620671,0,0,2,1
C01439,22,59.05151767202686,0,0,8,1
C01440,11,45.35079138720087,0,0,9,0
C01441,9,37.70432061498542,0,0,8,0
C01442,4,48.90262671633945,1,1,7,0
C01443,8,79.90743177138856,0,0,0,0
C01444,3,62.13777063710968,0,0,6,0
C01445,7,43.41024519460788,1,0,6,0
C01446,17,63.42566735036067,0,0,1,0
C01447,11,54.05648912099942,0,0,5,1
C01448,13,51.149043717771335,0,0,7,0
C01449,26,55.056031609361185,0,0,6,0
C01450,0,55.12784121112706,1,1,12,0
C01451,2,30.290430247899593,0,1,11,0
C01452,15,53.89562183392253,0,0,7,0
C01453,6,44.7668617031856,1,0,4,0
C01454,12,49.2795094129338,0,1,9,0
C01455,27,36.04222780060482,0,0,8,0
C01456,15,55.84507719258945,0,0,10,0
C01457,32,53.00947625356228,0,0,8,0
C01458,1,49.56797488954605,0,0,4,0
C01459,16,53.999128100008924,1,0,4,1
C01460,14,55.328497078758474,0,0,5,0
C01461,0,63.8395822077073,0,0,9,0
C01462,0,28.363540922933215,1,0,7,0
C01463,0,75.15625681073597,0,1,6,0
C01464,8,51.00398925895317,1,0,7,0
C01465,17,44.27665746929582,0,0,7,0
C01466,6,63.4018762604308,0,0,7,0
C01467,0,49.1073725476617,0,0,4,1
C01468,2,74.91996426700156,1,0,5,0
C01469,35,53.10290519932166,1,1,13,0
C01470,3,64.68246562604314,0,0,10,0
C01471,23,50.58226348046617,0,1,6,0
C01472,5,45.00132479606318,0,0,5,0
C01473,8,60.449456144629266,1,0,4,0
C01474,8,72.5174016150808,0,0,11,1
C01475,1,68.26381406396933,0,0,4,0
C01476,5,59.85236491456826,0,1,12,0
C01477,95,62.74007932418943,0,0,9,0
C01478,9,65.43470650545514,1,1,8,0
C01479,7,65.51600681755187,1,0,6,1
C01480,9,66.91695225362254,1,0,3,0
C01481,3,20.535888702319845,1,0,7,0
C01482,10,39.80080541053208,0,0,8,0
C01483,15,61.81003112708382,0,0,9,0
C01484,1,60.99200698843927,0,0,6,0
C01485,3,20.07382123412907,1,0,7,0
C01486,2,46.18142611957933,0,1,8,0
C01487,16,26.106854818605232,0,0,14,1
C01488,32,30.853484902896824,0,0,8,0
C01489,6,50.81761982593321,0,0,6,0
C01490,12,40.47441007274702,1,1,5,0
C01491,0,42.647357326674616,0,0,7,0
C01492,1,43.49156579089977,0,0,7,0
C01493,5,53.660158694469104,1,0,5,0
C01494,13,62.32564849018874,1,0,9,0
C01495,12,35.761851164812526,0,0,8,0
C01496,2,47.390213113695445,0,0,8,0
C01497,1,54.39738913538188,1,0,9,0
C01498,33,45.504171858808036,1,0,5,0
C01499,5,61.03064977934629,0,0,7,1
C01500,7,50.61436829492637,0,1,7,0
C01501,1,67.96776390341226,0,0,6,1
C01502,28,33.99319735159786,0,0,4,0
C01503,13,87.38757627327755,0,0,9,0
C01504,8,40.927972601056716,0,0,8,0
C01505,6,71.02453706512117,0,0,9,0
C01506,0,67.11540262017448,2,0,5,1
C01507,2,75.31366456248513,0,0,7,0
C01508,23,61.9390037798464,0,1,7,0
C01509,11,39.495446659195565,0,0,5,0
C01510,2,5.584035569980813,0,1,8,1
C01511,2,38.8509166301568,0,0,6,0
C01512,5,66.19179737855819,0,0,6,0
C01513,11,53.53737206924941,0,0,9,0
C01514,9,34.61577931351326,0,0,3,0
C01515,8,31.755676903363828,0,1,1,0
C01516,24,32.51882052270179,0,0,5,0
C01517,23,42.8364938531551,0,0,10,0
C01518,22,47.72439122895319,0,0,5,0
C01519,14,72.9579407324906,0,1,7,0
C01520,5,54.28742489670487,0,0,8,0
C01521,3,41.145268090890085,0,0,13,0
C01522,37,55.673151886278845,0,0,8,0
C01523,0,38.057243544618814,1,1,7,0
C01524,11,72.51695526755994,0,0,9,0
C01525,22,27.42451387689627,0,0,8,0
C01526,3,58.83004797730531,0,0,7,1
C01527,46,29.751877663454557,0,0,12,0
C01528,26,43.67508777588593,1,0,5,0
C01529,2,59.6644884633821,1,0,9,0
C01530,3,56.674109361640916,0,1,3,0
C01531,27,46.81629243489419,1,0,9,0
C01532,1,51.46822163684002,0,1,6,0
C01533,2,26.738721637209764,0,0,8,0
C01534,11,27.40467043863847,1,1,7,0
C01535,1,58.18227688779601,0,0,15,1
C01536,10,76.71567433856431,0,0,7,0
C01537,10,62.483406862644344,1,0,8,0
C01538,10,53.79440247052253,0,0,8,0
C01539,3,64.98326029334008,1,0,4,0
C01540,20,52.14167496105385,0,1,8,0
C01541,42,63.57201381160022,0,1,10,0
C01542,3,55.99163412040449,0,1,7,0
C01543,24,51.81689027072006,0,0,10,0
C01544,4,26.34265844033832,0,0,5,0
C01545,5,55.53836456884228,0,1,10,0
C01546,18,55.39540308450962,1,0,6,1
C01547,1,61.53468287949815,0,1,9,1
C01548,0,48.121612180399694,1,0,10,0
C01549,5,54.92442752804466,1,0,5,0
C01550,1,42.396146686831344,0,0,12,1
C01551,0,73.56342665788566,1,1,9,0
C01552,10,42.359659101918,0,0,10,0
C01553,2,41.46557490799939,0,0,8,1
C01554,4,50.71965790313497,0,0,9,0
C01555,15,24.908524874738873,1,0,9,1
C01556,1,36.84381046868467,0,0,3,0
C01557,61,25.83313059025658,0,0,3,0
C01558,4,74.81674369139688,1,1,10,0
C01559,9,56.14420285528174,0,1,10,0
C01560,18,41.938870495513946,0,1,5,1
C01561,3,35.36026672917993,1,1,7,0
C01562,5,81.17218344336409,0,0,7,0
C01563,2,25.71150627495378,0,0,6,0
C01564,5,50.2250821998295,0,0,9,0
C01565,15,69.86013387235934,0,0,7,0
C01566,15,40.597890734389466,0,0,7,0
C01567,2,35.10920405492071,0,1,8,0
C01568,7,30.246651778956856,1,1,9,0
C01569,13,62.51878059376407,1,1,8,0
C01570,16,39.32760333337747,0,0,4,0
C01571,12,35.631665632783836,0,0,7,0
C01572,2,23.78214333015653,1,0,5,0
C01573,24,40.124860761432245,0,0,5,0
C01574,4,61.91500955187813,0,0,15,0
C01575,5,59.26713599868483,0,0,9,0
C01576,9,49.23274109303759,1,1,5,0
C01577,23,41.321432321652125,0,0,4,0
C01578,12,39.216522369491365,0,0,7,0
C01579,14,27.670087190812378,0,0,10,1
C01580,2,55.42985419624591,0,0,6,0
C01581,5,51.62182247798897,0,0,7,0
C01582,1,48.58313332568683,1,0,7,1
C01583,16,54.50466429718625,2,0,8,0
C01584,35,61.65708413023669,1,0,6,0
C01585,15,58.84789068097301,0,0,12,0
C01586,1,20.19929617563673,1,0,7,0
C01587,14,44.90211464757295,0,0,3,0
C01588,6,54.518369054650336,0,0,12,0
C01589,1,49.02577094090899,0,0,8,0
C01590,90,40.90395549922485,0,0,8,0
C01591,15,46.570079855458914,0,1,9,0
C01592,11,76.64168231479434,0,0,10,0
C01593,24,69.9537031188643,0,1,5,0
C01594,4,51.20570852673166,1,0,3,0
C01595,13,44.088420746322164,0,1,4,0
C01596,7,57.78062247068296,1,0,8,0
C01597,1,64.05812799789464,0,0,5,1
C01598,9,55.294686587250624,0,1,5,0
C01599,11,34.03761147198425,1,0,7,0
C01600,7,50.794565375420085,0,1,7,1
C01601,1,52.411780546017,0,1,5,0
C01602,0,33.57497867843003,1,0,5,0
C01603,13,52.26733995248785,1,1,6,0
C01604,21,59.28709265362784,1,0,6,0
C01605,30,58.37912691681141,1,0,4,0
C01606,5,70.07237372214968,1,0,6,0
C01607,33,29.899788962736665,0,0,12,0
C01608,20,53.75563062050983,0,0,7,0
C01609,6,42.565784887673324,0,0,3,0
C01610,6,62.940394175227794,0,1,9,0
C01611,4,65.30698663625182,0,0,4,0
C01612,0,29.943730489289557,0,0,6,0
C01613,0,44.62455503605898,1,0,4,0
C01614,3,35.39268745222061,0,0,4,0
C01615,3,48.54872881220671,0,1,10,0
C01616,15,49.19087251500423,0,1,5,0
C01617,2,69.5911855127516,0,0,6,0
C01618,14,57.41945071244059,0,0,3,0
C01619,15,65.81229183934879,1,0,5,0
C01620,7,64.38913485574479,1,0,7,0
C01621,1,34.179734656303786,0,0,8,0
C01622,15,50.770928963753875,1,0,10,0
C01623,29,64.27088425275582,0,0,3,0
C01624,5,70.82154452996349,0,0,6,0
C01625,17,61.2774627634726,0,0,3,0
C01626,16,24.28500819995293,1,0,3,0
C01627,0,56.678773692411866,0,0,9,1
C01628,0,49.033232993673614,0,0,8,0
C01629,13,60.58676486094278,1,0,3,0
C01630,21,39.46604003397969,0,0,5,0
C01631,30,51.33714528237606,0,0,9,0
C01632,1,45.271180761695604,0,1,5,0
C01633,10,69.15188255919193,0,0,9,0
C01634,3,59.235549873378176,2,0,7,0
C01635,3,46.270853527395296,0,1,4,0
C01636,16,40.670297604534234,1,0,10,1
C01637,6,43.63913032524635,0,1,4,0
C01638,6,75.15964386776169,0,0,11,0
C01639,22,47.05633285578109,0,1,10,0
C01640,3,80.4016479372645,1,1,5,1
C01641,9,52.72103022822182,0,1,6,0
C01642,21,32.7156099051584,1,1,13,0
C01643,1,66.96586047594408,1,0,5,0
C01644,10,19.223714854852485,0,0,3,0
C01645,21,51.57755922559896,0,1,4,0
C01646,17,84.99731975607065,0,1,8,0
C01647,25,75.32884589474956,0,0,11,0
C01648,0,71.38989102514601,0,1,7,0
C01649,14,64.41051769275829,0,0,4,0
C01650,2,68.12164021087774,1,1,9,1
C01651,9,37.550248365566475,0,0,7,0
C01652,17,62.08954307402896,0,0,14,1
C01653,6,55.745059999431945,1,1,5,0
C01654,14,70.56375741370488,1,0,5,0
C01655,22,74.9573617741184,0,0,11,0
C01656,34,43.23471292117215,0,1,4,0
C01657,9,28.25314583788282,0,1,8,0
C01658,4,50.655520847971204,0,0,10,0
C01659,5,72.60772225990041,0,0,5,0
C01660,24,28.558343052300764,0,0,7,0
C01661,3,46.66783550022503,2,0,7,0
C01662,25,20.71188386871942,1,0,4,0
C01663,0,40.001860274634886,0,0,5,0
C01664,42,55.563245894704714,0,0,7,0
C01665,1,49.445143808748654,0,0,3,0
C01666,25,37.38912347986598,1,0,5,0
C01667,9,72.33997637785515,0,0,5,0
C01668,9,43.74441756729305,0,0,11,0
C01669,47,21.41298107215343,0,1,5,0
C01670,36,79.19791813725008,0,0,9,0
C01671,19,66.02887283231485,1,1,8,0
C01672,12,54.68822069284256,0,1,5,0
C01673,13,35.52984066790034,0,1,4,0
C01674,1,34.09590265105584,1,0,5,1
C01675,7,51.882342645622295,0,0,6,0
C01676,6,52.267409943241475,0,0,5,0
C01677,1,28.453507831012768,0,0,11,1
C01678,0,35.03266190661981,0,0,6,1
C01679,0,57.27270351358236,1,0,7,0
C01680,16,31.094054960665716,0,0,3,1
C01681,7,66.54682656184126,0,1,10,0
C01682,8,44.20819155727815,1,1,3,0
C01683,3,67.11274568632675,0,0,8,0
C01684,9,41.42933630595659,0,1,8,0
C01685,1,60.133770765065634,1,0,7,0
C01686,2,53.67387333757501,0,0,9,1
C01687,20,75.37467439489185,0,0,14,0
C01688,0,40.23673615292171,0,0,12,0
C01689,29,81.19359947568947,1,0,8,0
C01690,4,71.6794549118151,1,0,4,0
C01691,32,39.97919625697206,0,0,9,0
C01692,0,41.28198577973799,0,1,10,0
C01693,4,55.43015657496634,0,0,13,0
C01694,10,61.447146647518856,0,0,7,0
C01695,33,35.439403126620064,0,1,11,0
C01696,1,31.634367991836175,0,1,7,0
C01697,19,23.973526583530557,0,0,1,0
C01698,11,72.94003093717706,0,0,9,0
C01699,12,49.69683999142259,0,0,7,0
C01700,58,23.517839771864804,1,1,8,0
C01701,4,45.804579963653104,1,1,7,0
C01702,5,62.27226159486651,0,0,7,0
C01703,9,56.040640970881554,0,1,6,0
C01704,11,78.40197504655231,0,0,5,0
C01705,4,53.04163762106963,2,1,8,0
C01706,14,45.52664731411387,0,0,9,0
C01707,1,54.376858752128626,0,1,14,0
C01708,2,72.87799705838233,0,0,6,1
C01709,0,59.8856725268661,0,1,8,0
C01710,16,48.10931769022165,0,0,10,0
C01711,35,34.223921660998556,0,1,5,0
C01712,17,47.767505217715076,0,1,9,0
C01713,2,30.407083171687187,0,0,8,0
C01714,4,56.29461878009898,0,0,6,0
C01715,13,56.1529483087868,0,1,4,0
C01716,4,35.132291084645196,2,0,12,0
C01717,6,38.07322758042875,0,0,9,1
C01718,3,62.49524065204265,0,1,5,0
C01719,9,49.36209719840583,0,1,7,0
C01720,24,58.167115391092295,2,1,11,0
C01721,3,41.096273403170585,0,1,4,0
C01722,9,37.98923995123709,1,0,9,0
C01723,13,45.54631688454196,0,0,3,0
C01724,0,32.33045937170853,0,0,4,0
C01725,3,41.35184351349674,0,0,6,1
C01726,10,64.2425040558335,1,0,10,0
C01727,20,40.4484288777901,0,0,7,0
C01728,3,73.57735923655707,1,1,11,0
C01729,27,64.20854492303583,0,0,6,0
C01730,20,63.32806617561741,0,0,9,0
C01731,6,55.15818925722778,1,1,5,0
C01732,20,39.330255676373405,0,0,4,0
C01733,22,33.60502697410378,2,0,5,0
C01734,3,32.89781884812059,0,1,4,0
C01735,1,53.057737283293314,0,0,8,0
C01736,1,86.01892118611006,1,1,3,0
C01737,25,57.12548356431073,0,0,5,0
C01738,8,72.52972317336149,0,0,5,0
C01739,13,47.75344205719744,0,0,8,0
C01740,5,41.323522436278076,0,0,3,0
C01741,18,61.96947257823075,1,1,2,1
C01742,20,42.60890525367569,0,0,13,0
C01743,26,45.63830636400141,1,1,13,0
C01744,12,51.45970297131457,1,1,5,0
C01745,26,33.88453648071364,0,1,12,0
C01746,24,53.83171825549705,0,0,4,0
C01747,3,47.91738875548577,0,0,9,0
C01748,10,30.45401759934619,0,0,7,0
C01749,3,50.65849899788593,1,0,4,1
C01750,12,60.7088336612653,1,0,3,0
C01751,27,37.87670322747469,1,1,10,0
C01752,7,84.68760206704957,0,0,5,0
C01753,20,30.977857894700666,0,1,9,0
C01754,0,36.940072736853985,0,0,10,0
C01755,24,58.791023649289215,0,0,8,0
C01756,34,50.92468470618501,0,1,13,0
C01757,4,35.52646508141517,1,0,8,0
C01758,14,60.66081772828977,0,0,3,0
C01759,20,32.57014113936991,0,1,7,0
C01760,1,61.347902519231866,2,1,8,1
C01761,6,68.39644508883063,0,1,13,0
C01762,2,59.76544127740965,0,1,5,0
C01763,16,52.89671950195989,0,1,8,0
C01764,6,40.169155648443734,0,0,13,1
C01765,0,35.93218998466987,0,0,8,0
C01766,3,61.31375234803858,0,0,8,0
C01767,2,61.55347358413451,0,0,9,0
C01768,0,41.32733820138017,1,0,7,0
C01769,9,53.00593422859302,0,0,5,0
C01770,4,80.73596080746863,1,0,12,0
C01771,2,44.05030172290344,0,0,6,0
C01772,33,56.462039632141014,1,0,6,0
C01773,4,55.70913920793343,0,0,9,0
C01774,1,60.118608389404336,0,0,6,1
C01775,8,76.22762596563891,0,0,8,0
C01776,26,68.7807242246977,0,1,6,0
C01777,18,37.36055008031602,0,0,9,0
C01778,1,53.35738540296951,0,0,8,0
C01779,4,17.1114275848808,1,0,5,0
C01780,3,44.636064825863045,1,0,8,0
C01781,31,21.275468646793332,1,0,5,0
C01782,3,29.569589879172096,0,0,7,0
C01783,2,54.76810964406777,0,0,5,0
C01784,7,83.04632749752727,1,0,8,1
C01785,11,57.16221951384221,1,0,7,1
C01786,2,76.51238916384177,0,0,2,1
C01787,0,16.913908950067764,0,0,2,1
C01788,1,32.32314367486349,0,0,9,0
C01789,12,37.98475739946562,0,0,11,0
C01790,2,39.041315665044166,0,0,6,1
C01791,3,64.7662592322279,1,0,9,0
C01792,13,34.16092408352181,0,0,8,0
C01793,24,35.91975926104436,0,1,5,0
C01794,36,39.48224443240426,0,0,12,0
C01795,5,16.309959005187146,1,1,7,0
C01796,3,43.29624214057219,0,0,6,0
C01797,16,55.997062180899114,0,0,6,0
C01798,14,46.065763544359235,1,0,6,0
C01799,43,50.26278999136648,0,1,7,0
C01800,1,52.71495307290222,0,0,5,1
C01801,25,42.25289834144199,0,0,4,0
C01802,2,43.51596803768992,0,0,7,0
C01803,16,46.379118005364425,0,1,5,0
C01804,64,51.60019585587435,0,0,13,0
C01805,3,42.04459878589155,0,0,12,0
C01806,16,31.7191819584668,0,0,9,0
C01807,17,54.88379001578367,0,0,5,0
C01808,3,25.654572894086233,0,0,7,0
C01809,30,39.253385486582516,0,0,7,0
C01810,0,42.814242774676075,0,0,7,0
C01811,3,35.54638927908803,0,0,10,0
C01812,4,37.47780573210069,0,1,8,0
C01813,1,58.35190287969026,1,0,5,0
C01814,3,75.98225992828739,0,0,4,0
C01815,18,26.312421402996954,0,0,9,0
C01816,3,43.514028755570095,0,0,7,0
C01817,8,51.194055183211034,1,1,6,0
C01818,1,51.44540491331893,0,0,8,0
C01819,10,25.0705613845418,1,1,7,0
C01820,11,51.429613381436994,1,0,10,0
C01821,2,50.01087126268712,0,0,12,0
C01822,0,57.572800285810004,0,0,7,0
C01823,14,32.429711912626004,1,1,8,0
C01824,12,49.17794760763146,2,1,7,0
C01825,7,36.84072176220083,0,0,5,0
C01826,27,54.219068127138215,0,1,7,0
C01827,45,75.14241240068,0,0,5,1
C01828,15,62.102297138577555,1,0,11,0
C01829,39,42.91509344566549,0,0,7,0
C01830,1,53.85887832954437,1,0,7,1
C01831,2,52.75518990443072,0,0,10,0
C01832,83,30.218560228479213,0,0,7,0
C01833,5,82.13368911181806,0,0,8,0
C01834,9,58.742765439028986,0,0,5,0
C01835,34,64.77145073352453,0,0,5,0
C01836,11,38.10075561051394,0,0,6,0
C01837,24,31.465787737937557,0,0,10,0
C01838,14,42.22463046930635,0,1,8,0
C01839,23,51.47667827074561,1,1,3,0
C01840,7,47.37656134318356,1,0,3,0
C01841,35,34.4711093374935,0,1,9,0
C01842,1,61.217674801634104,0,1,10,0
C01843,19,41.12035591974511,1,1,4,0
C01844,3,71.23118887483213,0,0,9,0
C01845,11,47.09647973400678,0,1,4,0
C01846,17,44.62617547172393,0,0,9,1
C01847,14,47.37825699751128,0,0,6,0
C01848,6,48.431451828036636,0,0,8,0
C01849,31,54.34970241661336,0,0,7,0
C01850,2,32.65687218513479,0,0,2,0
C01851,15,77.90245051226194,0,1,5,0
C01852,3,61.537293982844034,0,0,3,0
C01853,13,70.00270762683611,1,1,6,0
C01854,2,31.798923162483945,1,1,13,0
C01855,0,56.10266389451061,1,0,9,0
C01856,18,64.16827945711061,0,1,12,0
C01857,20,72.2377733518878,1,1,3,0
C01858,2,23.82418188265852,0,0,6,1
C01859,19,36.621840243678385,0,0,9,1
C01860,4,44.77920399067874,0,1,7,0
C01861,10,55.381189018008676,0,0,6,0
C01862,11,33.01751105143768,0,0,8,0
C01863,29,68.38604961126525,0,1,5,0
C01864,10,34.895964822531916,1,0,7,0
C01865,24,20.664669604863025,0,0,14,0
C01866,6,52.30646917156055,0,0,10,0
C01867,12,43.25569317884589,4,1,8,0
C01868,2,50.91490833728181,1,0,6,0
C01869,14,47.85940957914387,1,1,10,0
C01870,31,70.92707450886482,0,0,9,1
C01871,6,59.99918567173761,0,0,5,0
C01872,12,48.481857888291344,0,0,11,0
C01873,9,29.794489969017384,0,0,8,0
C01874,0,43.18609220346637,0,1,9,0
C01875,28,43.00050041464957,2,1,13,0
C01876,19,27.105591148212213,1,0,11,0
C01877,6,61.72111264220861,0,0,4,0
C01878,1,29.18015476886412,1,0,7,0
C01879,5,29.103796625718992,0,0,9,0
C01880,8,38.780408520220504,0,0,5,0
C01881,3,32.74612257595791,0,0,7,0
C01882,21,44.00032001534662,0,1,7,1
C01883,4,28.502162422119646,1,0,9,0
C01884,2,44.448344316918465,1,0,11,1
C01885,2,45.73472637795423,0,0,13,0
C01886,15,55.60831797019745,0,0,11,0
C01887,9,53.94544354232856,0,0,6,0
C01888,14,46.638815682312654,2,0,8,0
C01889,4,55.082596582094574,2,0,8,0
C01890,6,45.92708649374132,1,0,6,0
C01891,27,70.48296371737302,0,0,6,0
C01892,4,38.939392890683784,0,0,9,0
C01893,27,41.49776983489873,1,0,4,0
C01894,40,50.01104879993696,1,0,8,0
C01895,0,38.55403476325127,0,1,8,0
C01896,8,69.2776299278737,0,0,5,0
C01897,11,59.38000980719502,0,0,2,0
C01898,0,60.3959193729672,0,1,8,0
C01899,5,57.923598712366406,0,0,6,0
C01900,0,60.791582992986235,0,0,5,0
C01901,11,39.41185456122135,0,0,7,0
